State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,23/11/2022,2500,3000,2800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,28/11/2022,2400,2800,2600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,06/12/2022,2000,2500,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,13/12/2022,2600,3000,2800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,14/12/2022,2500,3000,2800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,22/12/2022,2000,2200,2100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,04/05/2021,1200,1400,1300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,06/05/2021,1200,1500,1300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,10/05/2021,1400,1800,1600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,18/05/2021,1200,1400,1300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,31/05/2021,1200,1800,1500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,02/06/2021,1400,2000,1600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,03/06/2021,1400,1800,1600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,11/06/2021,1400,2000,1600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,14/06/2021,1300,1700,1500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,21/06/2021,1400,2000,1600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,22/06/2021,1400,1800,1600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,28/06/2021,1000,1600,1300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,03/07/2021,1500,2500,2000,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,07/07/2021,1000,2000,1500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,15/07/2021,1500,2000,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,17/07/2021,2000,2500,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,22/07/2021,4500,5500,5000,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,23/07/2021,4000,5000,4500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,27/07/2021,2100,2600,2400,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,28/07/2021,2400,2600,2500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,29/07/2021,2300,2500,2400,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,04/08/2021,2000,2500,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,06/08/2021,2200,2600,2400,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,18/08/2021,2100,2500,2400,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,01/09/2021,2500,2900,2700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,14/09/2021,2200,2800,2600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,04/11/2021,2000,2500,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,10/11/2021,4000,4500,4200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,12/11/2021,2200,3000,2600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,19/11/2021,2500,3500,3400,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,20/11/2021,2600,3600,3500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,23/11/2021,3000,4000,3500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,07/12/2021,4200,5500,4800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,13/12/2021,4300,5000,4600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,17/12/2021,3800,4500,4200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,18/12/2021,3800,4500,4200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,21/12/2021,3600,4000,3800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,24/12/2021,3700,4000,3800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,28/12/2021,4100,4600,4300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,04/05/2024,2400,3000,2700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,03/01/2023,2000,2300,2100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,05/01/2023,1600,2000,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,06/01/2023,1700,2000,1900,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,17/01/2023,1700,1900,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,21/01/2023,1600,2000,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,03/02/2023,1600,2000,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,07/02/2023,1800,2000,1900,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,15/02/2023,1600,1800,1700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,23/03/2023,1600,2000,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,30/03/2023,1600,2000,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,01/04/2023,1800,2000,1900,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,03/04/2023,1800,2000,1900,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,18/04/2023,1800,2000,1900,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,19/04/2023,1900,2100,2000,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,21/04/2023,1800,2200,2000,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,24/04/2023,1900,2300,2100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,27/04/2023,2000,2200,2100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,02/05/2023,2200,2400,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,04/05/2023,3500,4000,3800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,09/05/2023,2200,2500,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,12/05/2023,2000,2200,2100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,15/05/2023,2100,2300,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,23/05/2023,2000,2200,2100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,29/05/2023,2100,2300,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,01/06/2023,2100,2300,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,08/06/2023,2000,2500,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,16/06/2023,2000,2500,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,19/06/2023,1400,2000,1700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,28/06/2023,2000,2400,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,30/06/2023,2000,2400,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,03/07/2023,2200,2400,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,04/07/2023,2300,2500,2400,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,10/07/2023,2000,2200,2100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,01/08/2023,2200,2500,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,04/08/2023,2000,2500,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,09/08/2023,2300,2500,2400,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,14/08/2023,2100,2400,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,22/08/2023,2400,2700,2600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,23/08/2023,2500,3000,2800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,05/09/2023,2300,2500,2400,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,15/09/2023,2000,2400,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,19/09/2023,2000,2400,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,25/09/2023,1600,2000,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,29/09/2023,2000,2200,2100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,21/10/2023,1600,2100,1900,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,27/10/2023,2200,2400,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,04/11/2023,2200,2500,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,07/11/2023,2400,2700,2500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,08/11/2023,2300,2500,2400,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,24/11/2023,2600,3000,2800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,27/11/2023,2500,2900,2700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,28/11/2023,2500,2900,2700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,02/12/2023,2200,2600,2400,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,11/12/2023,2500,2700,2600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,20/12/2023,2300,2700,2500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,30/12/2023,2200,2400,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,04/01/2024,2500,2900,2700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,08/01/2024,2400,2600,2500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,09/01/2024,2400,2600,2500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,24/01/2024,2200,2800,2600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,29/01/2024,1500,1800,1600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,20/02/2024,1600,2200,1900,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,21/02/2024,2000,2400,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,22/02/2024,2000,2400,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,16/03/2024,1600,2000,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,18/03/2024,1400,1800,1600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,03/04/2024,1400,2000,1700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,04/04/2024,1800,2200,2000,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,17/04/2024,180,2400,2100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,18/04/2024,1600,2000,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,24/04/2024,1700,2100,1900,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,14/01/2022,3000,3500,3200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,21/01/2022,2900,3500,3200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,04/02/2022,3000,3500,3300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,05/02/2022,3000,3500,3300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,11/02/2022,2800,3200,3000,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,07/03/2022,1600,2000,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,17/03/2022,1500,1900,1700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,30/03/2022,1500,1800,1700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,01/04/2022,1500,1900,1700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,07/04/2022,1400,1900,1700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,12/04/2022,1300,1800,1600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,26/04/2022,1500,2000,1800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,30/04/2022,900,1100,1000,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,06/05/2022,1700,2000,1900,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,21/06/2022,1800,3600,3200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,16/07/2022,3000,3400,3200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,18/07/2022,3000,3400,3200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,06/08/2022,3000,3300,3200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,08/08/2022,3100,3300,3200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,12/08/2022,3100,3300,3200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,18/08/2022,3400,3600,3500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,20/08/2022,3400,3600,3500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,25/08/2022,3000,3200,3100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,30/08/2022,3000,3200,3100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,05/09/2022,2500,3000,2800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,20/09/2022,3000,3200,3100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,26/09/2022,3000,3300,3200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,29/09/2022,3100,3300,3200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,30/09/2022,3000,3200,3100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,06/10/2022,2500,2800,2700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,10/10/2022,2600,2800,2700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,11/10/2022,2500,3000,2800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,18/10/2022,2500,3000,2800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,21/10/2022,2600,3000,2800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,14/11/2022,2300,2800,2600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,17/11/2022,2400,2900,2700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,30/11/2022,2600,2800,2700,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,03/12/2022,2500,2800,2600,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,16/12/2022,2000,2500,2300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,27/12/2022,1000,1500,1300,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,28/12/2022,2000,2200,2100,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,31/12/2022,2000,2200,2100,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,05/05/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/05/2021,800,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,27/05/2021,800,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/05/2021,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/06/2021,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,11/06/2021,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/06/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,23/06/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,02/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,03/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,26/07/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,27/07/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,02/08/2021,1000,1500,1300,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,10/08/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/08/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/08/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,01/09/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/09/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,08/09/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/09/2021,1000,1500,1250,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/10/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/11/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,26/11/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/12/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/12/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/12/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/12/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/05/2022,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/05/2022,700,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/05/2022,700,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/05/2022,800,1500,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/06/2022,800,1400,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/06/2022,800,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/06/2022,800,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,22/06/2022,800,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/07/2022,800,1500,1400,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,06/07/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/07/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,12/07/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/07/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/07/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,08/08/2022,800,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/08/2022,1000,1600,1300,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,26/08/2022,1000,1500,1300,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/09/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/09/2022,1000,1500,1250,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,06/10/2022,1500,2000,1800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/10/2022,1500,2000,1800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,11/10/2022,1400,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,03/11/2022,1000,1600,1300,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/11/2022,800,1400,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,22/11/2022,800,1200,1000,34
